id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image,Rank,Population, % of World Population,Date,Source
2756,1313,Xie zhikun,Xie,M,57,China,Finance and Investments ,investments,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58135cee31358e2383163cfc/416x416.jpg?background=000000&cropX1=126&cropX2=677&cropY1=89&cropY2=640,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3854,1286,Zhang daocai,Zhang,M,68,China,Diversified ,valves,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropX1=10&cropX2=2400&cropY1=226&cropY2=2617,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8391,1134,An kang,An,M,69,China,Healthcare ,pharmaceuticals,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bbd8831358e4955ace31a/416x416.jpg?background=000000&cropX1=377&cropX2=2396&cropY1=55&cropY2=2073,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4456,1245,Li zongsong,Li,M,51,China,Healthcare ,pharmaceuticals,1.8 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a8eed28a7ea431690141aab/416x416.jpg?background=000000&cropX1=1469&cropX2=2378&cropY1=77&cropY2=987,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7077,1522,Sun shoukuan,Sun,M,68,China,Manufacturing ,metals. coal,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/64f4574ad7b5505ab16f5d497d87e711/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3849,925,Wu yulan,Wu,F,48,China,Healthcare ,pharmaceuticals,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/561fbe7de4b0ffa7afe5e598/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4357,1271,Yao kuizhang,Yao,M,53,China,Food and Beverage ,beverages,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropX1=727&cropX2=3713&cropY1=0&cropY2=2984,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1769,1585,Jiang yintai,Jiang,M,67,China,Automotive ,auto parts,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/bf1741ac1959019444c9f5a8a89a413d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=55&cropY2=799,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2103,1342,Ou zongrong,Ou,M,54,China,Real Estate ,real estate,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7ce3cd31358e4955acfbb2/416x416.jpg?background=000000&cropX1=11&cropX2=1812&cropY1=155&cropY2=1956,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9551,1444,Wang chaobin,Wang,M,62,China,Real Estate ,real estate,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/562e5709e4b0ffa7afe645de/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=103&cropY2=846,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3320,1413,Wang yanqing,Wang,M,52,China,Manufacturing ,electrical equipment,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/562e5709e4b0ffa7afe645de/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=103&cropY2=846,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7826,1360,Wu guangming,Wu,M,56,China,Healthcare ,medical equipment,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/88d81f9606a4339ce991b3b4fe569c67/416x416.jpg?background=000000&cropX1=68&cropX2=738&cropY1=93&cropY2=763,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1464,1788,Liu hanyuan,Liu,M,54,China,Food and Beverage ,agribusiness,1.6 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/589d23b131358e1a35ab0b56/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=90&cropY2=831,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8723,1327,Wang yaohai,Wang,M,51,China,Technology ,lighting,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a97290831358e79a28a9ce0/416x416.jpg?background=000000&cropX1=0&cropX2=945&cropY1=83&cropY2=1028,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7690,1186,Yu rong,Yu,None,46,China,Healthcare ,health clinics,1.6 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e66254bbe6f2652f52a49/416x416.jpg?background=000000&cropX1=103&cropX2=1435&cropY1=92&cropY2=1424,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2702,1548,Zhou chengjian,Zhou,None,53,China,Fashion & Retail ,fashion retail,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d285331358e4955acfe2b/416x416.jpg?background=000000&cropX1=1821&cropX2=5472&cropY1=0&cropY2=3648,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9298,2006,Che fengsheng,Che,M,55,China,Healthcare ,pharmaceuticals,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/871285167e7dcc8b92191ae50f6c442b/416x416.jpg?background=000000&cropX1=27&cropX2=695&cropY1=0&cropY2=669,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2773,2101,Chen qingzhou,Chen,M,52,China,Telecom ,communications equipment,1.5 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/871285167e7dcc8b92191ae50f6c442b/416x416.jpg?background=000000&cropX1=27&cropX2=695&cropY1=0&cropY2=669,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1718,1692,Li weiwei,Li,M,41,China,Technology ,online games,1.5 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7e306031358e4955ad11cf/416x416.jpg?background=000000&cropX1=1814&cropX2=5505&cropY1=24&cropY2=3712,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4358,1969,Tang jianfang,Tang,F,,China,Food and Beverage ,packaged foods,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/2c9342e6b6c03eec93a23ec68d9abad9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2980,1958,Wang jiufang,Wang,M,54,China,Real Estate ,real estate,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8117,1705,Chen tianqiao,Chen,M,45,China,Technology ,online games,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1517,1787,Nan cunhui,Nan,M,54,China,Manufacturing ,power equipment,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56290bf2e4b0ffa7afe625bf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=377&cropY2=1120,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4293,1479,Ou xueming,Ou,M,69,China,Real Estate ,real estate,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3591,1775,Wang jianfeng,Wang,M,48,China,Automotive ,auto parts,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8943,1665,Wang qunbin,Wang,M,48,China,Diversified ,conglomerate,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cf9434bbe6f2652f510e6/416x416.jpg?background=000000&cropX1=1931&cropX2=3868&cropY1=662&cropY2=2598,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8336,1681,Changpeng zhao,Zhao,M,,China,Finance and Investments ,cryptocurrency,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d26554bbe6f2652f51297/416x416.jpg?background=000000&cropX1=789&cropX2=3360&cropY1=97&cropY2=2670,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7340,1736,Zhou yongli,Zhou,M,63,China,Manufacturing ,conglomerate,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589f2ffda7ea431f321947f2/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1277,1987,Fu meicheng,Fu,M,60,China,Media & Entertainment ,"TV shows, movies",1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/c117a242f07351ebadec8a87798f7239/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=89&cropY2=832,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2404,1772,Don gao,Gao,M,53,China,Manufacturing ,power tools,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a971fefa7ea434a0c279871/416x416.jpg?background=000000&cropX1=80&cropX2=858&cropY1=571&cropY2=1348,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4594,2007,Li jiaquan,Li,M,54,China,Manufacturing ,chemicals,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3442,1749,Liu baolin,Liu,M,65,China,Fashion & Retail ,pharmacies,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9387,1814,Lu di,Lu,None,,China,Technology ,drones,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9331,2145,Wan long,Wan,M,77,China,Food and Beverage ,food,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3372,2065,Xu ziquan,Xu,M,59,China,Technology ,software,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9149,1878,Yang meirong,Yang,F,,China,Service ,education,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6479,1867,Zan shengda,Zan,M,55,China,Diversified ,diversified,1.3 BUSD,-0.002 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d1d8c4bbe6f2652f51243/416x416.jpg?background=000000&cropX1=216&cropX2=1272&cropY1=11&cropY2=1067,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3144,1961,Zheng jianjiang,Zheng,None,57,China,Manufacturing ,electrical equipment,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/562a57ede4b0ffa7afe63004/416x416.jpg?background=000000&cropX1=105&cropX2=744&cropY1=82&cropY2=722,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6455,1797,Cai dongqing,Cai,None,49,China,Media & Entertainment ,animation,1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2409,2027,Jiang zhaobai,Jiang,M,54,China,Real Estate ,real estate,1.2 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1728,1972,Jin huiming,Jin,M,65,China,Real Estate ,real estate,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4398,1942,Li rucheng,Li,None,67,China,Fashion & Retail ,apparel,1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9125,1412,Li xuhui,Li,None,50,China,Food and Beverage ,soy sauce maker,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9229,2011,Liu jiang,Liu,M,50,China,Energy ,gas,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8019,1913,Ma yunsheng,Ma,M,55,China,Diversified ,energy,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589d2dde31358e1a35ab0bd8/416x416.jpg?background=000000&cropX1=8&cropX2=723&cropY1=0&cropY2=715,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4941,1594,Tian ming,Tian,M,64,China,Technology ,measuring instruments,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58b7569ba7ea431f321a6ff9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4285,1904,Xiu laigui,Xiu,None,63,China,Healthcare ,pharmaceuticals,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d1414a7ea431690130e10/416x416.jpg?background=000000&cropX1=11&cropX2=2402&cropY1=394&cropY2=2784,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
5618,1741,Xu xudong,Xu,None,48,China,Automotive ,auto parts,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6018,1825,Yang keng,Yang,M,57,China,Real Estate ,real estate,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c74e35e4b062f6b59a1c11/416x416.jpg?background=000000&cropX1=43&cropX2=694&cropY1=139&cropY2=790,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6261,1870,Zhang cheng fei,Zhang,M,50,China,Manufacturing ,paper & related products,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7604,2024,Zhang jingzhang,Zhang,M,82,China,Manufacturing ,precision machinery,1.2 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9772,1908,Zhou wenyu,Zhou,M,53,China,Real Estate ,real estate,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8593,1947,Chen jinshi,Chen,M,55,China,Real Estate ,"construction, real estate",1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
2687,1947,Chen qixing,Chen,None,58,China,Technology ,electronics components,1.1 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
5982,2025,Chen shiliang,Chen,M,54,China,Manufacturing ,polyester,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9617,2076,Huang wen tsai,Huang,None,64,China,Real Estate ,real estate,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589d034331358e1a35ab0a6c/416x416.jpg?background=000000&cropX1=63&cropX2=656&cropY1=176&cropY2=769,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3778,1532,Li tan,Li,F,53,China,Healthcare ,pharmaceuticals,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56ce276fe4b062f6b59a7ef3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
8805,1532,Li weiguo,Li,M,53,China,Manufacturing ,construction materials,1.1 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a8df8614bbe6f2652f62c5c/416x416.jpg?background=000000&cropX1=19&cropX2=2906&cropY1=905&cropY2=3794,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7470,1995,Liang guangwei,Liang,None,54,China,Manufacturing ,conglomerate,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
7563,1678,Liang shezeng,Liang,M,86,China,Real Estate ,real estate,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6746,2069,Liao chang,Liao,None,52,China,Food and Beverage ,wine,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6499,2067,Wang miaotong,Wang,M,61,China,Automotive ,auto parts,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58b7485a31358e1a35ac5079/416x416.jpg?background=000000&cropX1=39&cropX2=680&cropY1=35&cropY2=676,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1845,1859,Wen jianping,Wen,M,56,China,Service ,sewage treatment,1.1 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/888de6700061e95179d28f706cfe2196/416x416.jpg?background=000000&cropX1=50&cropX2=697&cropY1=0&cropY2=648,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1578,1929,Yao jinbo,Yao,None,42,China,Technology ,online marketplace,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/43cf0251db56b4feefcd4ddd877d09ed/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=31&cropY2=772,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
